Rating,Title,Text
5.0,They took something good and made it better,"  These things are phenomenal.  An SD card is a must -- get the 32GB Microcenter one on Amazon for $5, and you have a $40 camera.  I have 2 Nest cams and a nest Hello doorbell, but I can tell you that when those die, I will be switching my whole ecosystem to Wyze.  I can just point out a few differences in features.  Both apps are very nice, with Nest maybe taking just a little bit of an edge on the look and feel - it lets you ""scrub"" through video.  On the other hand, the Wyze app seems to respond faster.  That's probably due to the fact that the Wyze cam has its own storage.  Nest, even with the $6 subscription, does not record EVERYTHING anymore -- as of a few years ago, even the subscription service will only records events.  And without that $6/month subscription, you get ZERO history with nest, which is a big negative.  Wyze gives you 14 days history of 12 second events on the cloud for free, on top of the constant recording to the SD card.  The Nest app has a very polished UI now, but it is not without issues.  It often freezes and kicks you out of the app.  Nest cameras are $130 a piece.  Nest gives you a website that you can visit from your computer to view the video feeds -- this is sort of an artifact leftover from when they were ""Dropcam""... it's nice, but I can count on one hand the number of times I've used that in 5 years.  It's easier to store captured video directly to your phone with Wyze -- you just start watching the video you want and press the record button while it's playing.. .then stop when you want to stop.  With nest, you navigate to the video you want in the app, then you click ""save clip"" and it just sort of saves a minute or two of video near that time -- but it is really not precise.  As far as video quality, the Nest cams are good, but the Wyze V3 is even better.  Night vision, even without infrared lights is unbelievably good on the Wyze.  Also, Nest disabled the ability to turn off the status light.  They probably did this in the name of some ""privacy policy,"" but if you're sleeping in a room with the camera, you don't want that light.  Also, if you have the camera looking through a window, you don't want the reflection of the light.  Thumbs up to Wyze for keeping this feature available.  I also had a Blink mini for a few weeks - it came free with some other Amazon purchase.  The blink looked and felt cheap.  I plugged it in and found the Blink app to be such total garbage, I actually threw the blink cam in the trash can.  The Wyze cam is so much better than Blink, it's not even funny --- I plan to buy the upgraded Wyze Pro doorbell when that comes out and the Wyze floodlight when I can get it as well...  I really hope Wyze keeps the positive momentum on their products..."
5.0,Great cheap and easy to set up,  Very happy with the camera. The image quality is great. The app is very intuitive and functional. The price point of the Wyze cams are unmatched vs competition. I’ve had the v3 here for a couple months now and thinking of swapping out a v2 with one of these because it’s just a better image. The camera in just a short time has proven to be highly effective at capturing proof of some incidents(mostly rude delivery drivers that have thrown my package and broke them). Also it has come in handy because it is so small and almost unnoticeable I had a minor incident with a neighbor which denied they were at fault. When I pointed to the camera and asked if they’d like to watch the video they quickly apologized and payed for the item in my yard their child broke.
2.0,So far not so good,"  UPDATE: Three weeks of use and not much improvement over usless notifications.I subscribed for 1 yr of AI to help alleviate the shadows of trees and passersby triggering notifications.Shadows of people walking by still trick the AI into a ""person"" notification.Also the notifications are at least a minute or more late from when the action took place.A vandal can do a lot in a minute.I probably won't re-subscribe to the AI service.I'll probably turn off notifications and just let it record 24/7 and supplement it with a simple motions sensor when I find one.Its a good cheap camera for viewing but the notifications didn't work for me...........................................................................It’s only been 2 days so maybe an updated review will add or subtract a star.Worked ok during the day.Noticed a car pull in the driveway.Noticed me cutting the grass.Didn’t notice a delivery person who was pretty quick.At night it alerted every time the lighting changed from passing cars or shadows from tree limbs on the driveway.  This is not good.Brought the sensitivity down to 20% to make it stop but then it didn’t notice me in the driveway.I really wanted this so I could keep an eye on my car at night.I’m not sure I can make it work.A motion sensor would probably be better.You can’t customize the alert sound.It uses your devices default notification sound"
5.0,Best value for my money!,"  I've given away my Blinks to a friend that added them to her system. While Wyze isn't perfect (none are) the value for my dollar is the best I've found, especially with the new V3 night vision! It is utterly amazing.When I bought my first Wyze, I got 3 for just a little more than adding one more Blink. I'd found that for security use, the Blinks needed full time USB power as even lithium batteries in freezing weather failed before spring thaws. My garage and shed are not heated, so it was frustrating to have to change batteries when the temps were single digits! It was a simple change to install Wyze where Blinks were, and at the low price I covered much more of my property inside and out for way less than any other system I'm aware of.Then the V3 came out. I preordered 3 and deployed them under my eaves. OMG they are so awesome! No longer guess what I'm seeing, The city light pollution is enough to light up without the IR lights, but with them it is amazing their range. And color well into and beyond dusk. Very high definition for such a small inexpensive unit.Due to the fact that I have so many cameras deployed now, I found that my WIFI needed a couple mesh extenders to provide reliable service. You may find that need as well if there's a lot of WIFI interference on 2.4GHz in your area. The small case doesn't allow for much of an antenna, and is a common problem for most small wifi cameras without external whip antennas.Ok, so order one and give it a try. If it nags you to update the firmware, skip that. If what it ships with works, leave it alone. There have been some buggy releases recently it seems, but stock firmware has been solid for me. I'm sure they will iron out the bugs, if not already done so."
5.0,Best camera I have because of the starlight feature,
1.0,Too unreliable to give it a good rating.,"  I have several Wyze cams.  They are all constantly breaking.  One day notifications work, next day they don't.  Currently going on two weeks with notifications for non-CamPlus events not working.  On top of that, as of this morning, all my cams seem to have stopped recording any sound events.They were being recorded until 9:41 this morning, then out of the blue, no more sound events on any of my cams.And my newest V3 has also stopped recording motion events, both regular motion and AI (Cam Plus) events.  Nothing.  I can watch it live but it no longer records events.I currently have 7 Wyze cams, a combination of V3, V2, and Cam Pan.  When they work, they are fine, but Wyze has software and server issues far too often, in many cases they are unable to fix them for weeks.Long story short, my 7 Wyze cams, as I type this are all but useless.If you want ""cheap"" and can deal with the devices and software constantly breaking, often with no foreseeable fix coming up, these are great.  But if you need reliable cameras that aren't always breaking, I'd give any Wyze cam a hard pass."
5.0,Great quality and features for a great price!,
1.0,Impossible to connect to regular wifi,"  Apparently some people can get this to work, but it seems there are some compatibility issues with either the app or with certain home wifi routers that make it impossible to connect. You cannot view the camera on your phone without connecting to wifi, but the connection timed out every time I tried setting it up. (The app actually says it's connected during set-up but then spends several minutes saying it's completing the set-up, only to then say the wifi has timed out and that I have to start over).You can put use a microSD card to record without wifi, but that was not what I wanted (the picture quality is great, though). I messaged directly with the company every day for about 2 weeks and used tips from online boards, but nothing that was suggested worked. It should not be this hard to set up a basic home security camera. For what it's worth, I'm pretty tech-saavy, use tech regularly for my job, and often help friends or family with tech-related questions. Finally they sent me a new one, but that didn't work either. Maybe you'll get lucky, but I'm frustrated that I wasted so much time and wish I had tried something else."
2.0,"Camera is good, software is not usable :(","  I loved this camera… even though it took like 3 days for me to connect properly for some reason, but once it was set up the picture quality was excellent.Issue #1: bandwidth - Unfortunately, it sucks up so much bandwidth (we have 1 step down from fiber & it is very fast for video uploads/etc) we can’t use it consistently because my partner & I both work from home. Our simplisafe camera doesn’t have this issue.Issue #2 - premium doesn’t connect intuitively. I tried the free trial for premium & it never worked right, but paid to upgrade anyway as I was on vacation when the trial expired & wanted to keep an eye on my house - it charged me for 1 camera, then said I needed to upgrade my second waze camera so I did, & it then double-charged me for the first. After clicking accept/activate in like 4 places, it still won’t record past 12 seconds. The screen STILL asks if I want to activate after clicking yes several times. Good thing we didn’t get a break in, upgrading wouldn’t have helped.Issue #3: frustration with customer service. I’ve put in a few hours of shadow work at this point so I was pretty frustrated post-vacation, so I waited a bit then contacted support. They said that for security reasons they don’t know what cameras I have (you can’t check my billing?), & they can’t just fix their software issues from their end - I have to troubleshoot it all for them… so yeah, I’m done. There are many other solutions out there & I’ve never had so many issues with this kind of product.Issue #4: too many updates. There have been several firmware & software updates over 3 weeks, & some require you to be near the cameras… how does that work if you’re away on vacation & can’t be near the camera? Can these not be used on the same firmware longer than a few days? I JUST got these, how many updates can there freggin be?Just too many pain points. This product would be great, but seems the software is not ready for customer use. Seems their QA process needs work, which brings security/privacy into question too. I’m not into having a camera in my home by a company that doesn’t have its most basic customer-facing software sorted/solid. I wanted to avoid paying so much for another simplisafe camera, so maybe this is just the cost of a cheaper product.Not a realistic solution though (it’s not cheaper/a good value if it doesn’t work), so unfortunately I’m returning both cameras :("
4.0,Bit Buggy But Brilliantly Budget Priced,"  Meh, couldnt get another 'B' word at the end of the headline.  Many reviews are accurate in some of the criticisms, but overall this is a pretty great budget camera.-  Android Emulators:  for those that want to view this on their desktop, it DOES work.  I used Blue Stacks and its fine.- Connectivity: set up in a few minutes.  The next day my internet went off/on, and for some reason despite the company saying the camera automatically reconnects, it did not.  Took a while to get it reconnected.  This is going to be a deal breaker if it requires complete setup anytime it loses connection, but so far just once and fine since then.-  Moisture Resistant:  have had mine get wet, and have a humidifier in a grow-tent pointing at it and the tent accidentally even going bonkers and reaching 90 degrees and 85% humidity and issues.-  Time Lapse:  This is one of the main reasons I bought this over other security cams, because I wanted one that could record and create timelapse videos , and this did it perfectly.  You can customize the date to start/end, and the interval period for photographs (1 second to as long of a gap as you want).-  App:  this is where I noticed the most buggy-ness. It ALWAYS flickers and stutters when trying to view or switch functions.  The live feed occasionally freezes/pauses which is odd b/c the camera is just feet away from the wireless router.  It ultimately does what I want, but not elegantly or smoothly.  Hopefully future software updates will rectify this.-  Other functions:  I have not yet tried various routines or custom actions or motion tracking yet, so can't speak to those specifically.  Will experiment more and update if any issues.For the price and many functions it offers, most that I don't need, it's plenty great."
3.0,Constant disconnects after accessing the camera from Wyze app seemingly better,"  UPDATED:  This is my 3rd Wyze V3 and this camera works like a charm.  Seems like the early production units had some kind of problem as this one actually works well.  Used both the initial loaded firmware and upgraded firmware and both work.  The latest firmware also supports exfat for the Micro SD card, which will enable larger sizes of cards.ORIGINAL REVIEW:I have been a Wyze customer for 4 years and have Cam V2 and Cam Pan devices, which are very reliable albeit with lower image quality than the Cam V3.The Cam V3 is completely unreliable. If you access it 2 or 3 times from the Wyze app, it locks up and you cannot access it again until you power cycle the Cam V3.  This performance was achieved after taking all of the firmware updates.I also noticed that the Cam V3 has 5GHz WIFI functionality in the hardware (as it can detect my 5Ghz WIFI networks), but in software Wyze only allows you to use the slower 2.4Ghz band. Come on man!The camera looks pretty and the image quality is great, but it is a useless device because it constantly locks up."
4.0,"Waterproof, SD Local Storage, 1080p, Easy Setup - Great Value.","  I've only had these cameras for a few days now, so this may be preemptive, but so far impressed. I set up 6 of these. I've ordered 6 more. Setup is stupid easy. Picture quality is good - albeit 2K would be a big jump over the 1080p offered here. These are replacing a 720p NVR IP Camera system I used for 3 years. Unfortunately, the range on my old system was not adequate for my new living situation. When viewing these cameras individually they connect quickly, updates are real-time, and quality is quite good. Viewing angle seems to be wider than advertised which is good, I compared these to several competitors (Kasa, Blink, Yi) before landing on these as the solution. What sets these apart is two things - SD Card local storage and most importantly IP68 Waterproofing for outdoor use. For the money, these simply cannot be beat. One problem, if you try viewing multiple cameras at once they seem to get overwhelmed with network traffic and real-time viewing degrades considerably. Not really a big deal, but not ideal. 64GB of SD Card storage looks like it will store about 1 week of video - plenty in my opinion. These are nicely built and compact. Night vision is pretty good. Certainly not worth spending 3x the price on competitors cameras that offer the same or worse features."
5.0,It may seemed a little complicated but it's not it's a high-quality product.,"  Got this today, I must say I am extremely thrilled. I got an SD card for it simple to do, even Googled how to remove the SD card put it back in just so I would know, it was all very simple. After couple weeks if this is still doing really great for me I will be ordering more. It has a lot of good features like a siren it does live stream which I adore, connected it to my Alexa, Echo Dot and my old Google Chrome I just Googled everything and it was simple. The picture is extremely good quality with great warmth I'm thrilled with that I haven't checked out the night vision yet but I am sure with everything else that I'm thrilled about the night vision will be just as good thank you Wyze.. I had tried another camera that should have been this simple but it was a nightmare of problems all to find technical support told me it was defective, with my anxiety you saved me Wyze I am so very grateful. A big thank you Amazon for carrying this product at an very affordable price. It may seem complicated but this is not reach out to support and also Google questions and keep looking till you find it. Oh and one more thing very important and looking for how to turn my volume up I found YouTube videos but their app was nothing like my app that I have from Google Play so I found that the first live video where I tested my camera in my app the picture of it I just held my thumb down for a few moments and then it brought up the settings wheel in the right hand corner and I was able to take care of everything from there something important to know."
1.0,"Rubbish for support on faulty unit ,Wize Cam v 4 .","  We lost internet due to storms .When it was restored this cam would not reconnect My Wayze outdoor cam did and three other cameras did no problem. I contacted customer support and after a bit was given a third party app to run ,it gave me a code that I returned from Wyze email per instructions . I guess that is how one gets out of replacing a faulty product , To me support should be walk through set up and when that fails and the unit is faulty a new unit should be sent or at least tell the customer you are out of luck and not waste their time for days .Units may be fine support rubbish ."
3.0,Worth $30?,"  My experience with the Wyze cam v3 has been spotty.  At first it didn't work well, then for no reason it started working as it should...no changes to settings??  I either wasn't getting alerted or alerts were late, very late as much as an hour after detection.  Then I just left it alone thinking if I should just return it as it may not be worth the frustration.  Then after forgetting about it for a day or so it started working as designed...?? For now, after 2 weeks I get the motion detection and alerts within about 20 secs of detection.  I do still get alerts with no video clips, but I found a way around it by going into 'View Playback' and it will be there.  I'm still waiting on customer support from 2 weeks ago when it wasn't working... I'd say customer support isn't really there....but for a $30 security cam what can you expect.  The setup is easy and the settings are pretty easy to figure out with a google/Youtube search. This is my backup system to my Amazon Blink security.  I wanted a corded powered camera as a backup to my Blink system.  My Blink system has been on for 1.5 years now and has had to be restarted, or reset twice as a camera goes offline.If it was my primary system I may return it, but as a $30 backup system...?  I think I'll keep it and may even buy a couple more cameras for the side and back yards...problem is providing power."
1.0,Don't waste your time or money,"  The picture quality is fine, but with sensor turned all the way down, still sends alerts when the wind blows or a bird flies by. The design failed to meet my needs for coverage. Don't try to put it in a window on the right. It won't tilt that way. Worst of all, though, is that the MOST important features are missing in the software. I can't save an event or erase one that somehow got saved (how it saved is a mystery!). TECH SUPPORT IS NON-EXISTENT. It's automated and the answers it provides have NOTHING AT ALL to do with the issue. NOTHING! NOTHING! ""Live chat"" is also automated. It just keeps telling you to rephrase your question over and over. A phone call to them puts you on hold for un unspecified amount of time because they're experiencing a higher than normal volume. I'll bet they are. I'm sending this piece of crap back. Seriously. Save yourself the aggravation and don't buy from these people. ALSO  the software tells me there's no SD card when there clearly IS."
3.0,"Camera initially didn't work with SD card, no way of getting live tech support.  UPDATED","  UPDATED REVIEW:  I was able to get the camera functioning with a SD card finally, after trying several brands. So I'm upping it to 3 stars. Still pretty anemic WIFI reception though, so I wasn't able to use it where I'd hoped. In general, the WyzeCams have been impressive, but so far I'm not all that impressed with the V3.________________________________________________Original Review:Say, I bought this and didn't get around to putting it up until after the month-long amazon return window.Big mistake.It won't work with a 32gb SD card, which was my intended use for it, and guess what... if you go to their ""support"" site you don't get a human, you just get sent to a database of useless questions and answers which do nothing to change the fact that they shipped me a piece of inoperable junk.I had been relatively impressed by the V2 wyze, despite some issues, but feel suckered by this purchase. Nice quality control, ""wyze"". And in theory I have a year warranty, but there is no way on their site to submit a warranty claim that I can see.  So I guess the ""affordable price"" comes at the cost of ""any recourse"" when they ship you a lemon.I'd recommend steering clear."
3.0,"Good cam at great price, but connection issues and purposely hobbled software","  I bought a single Wyze Cam v3 to test out because they are so cheap I figured why not. For the past two months it was working pretty good. Then all of a sudden I realized one day I was not getting motion alerts when I left my house in the morning (cam facing my house front/driveway). I checked the cam and it was offline. I came home and tried to set the camera back up from scratch, but I have been unable to get it to connect to my home wifi ever since. Every other device in my home still connected and working just fine (phones, laptops, printers, smart tvs). No clue what the issue is and not going to bother with it any further. Somewhat stupidly the Wyze support page suggests I ""Forget all WiFi networks, restart your phone."" Yeah, I want to manually re-gather and re-enter every single wifi password I use on my phone -- no thanks.Before the connection died the cam worked pretty well BUT I hate that Wyze purposely limits its capabilities in the effort to get you to subscribe to Cam Plus monitoring services, which ""unlocks premium features"" such as person, vehicle, and pet detection. I don't really care about these so wasn't going to bother, but then Wyze also institutes a ""cooldown"" period in between motion recording events. So if the cam sees motion it will record for 12 seconds, but then it will stop recording new events for 5 minutes. This is just stupid because I am already recording 24/7 and saving to the SD card anyhow so if I want to see past the 12 seconds that was recorded as an ""Event"" I can, but doing so is a pain as I have to go to the livestream playback and rewind to an exact moment. Rewinding can only be done by scrolling with your finger along the timeline and it is very difficult to hit an exact minute (or second); there is no fine-tuning of the rewind function.I want to love this thing especially since it's so cheap and the quality is pretty good (great night vision), but between Wyze purposely hobbling an otherwise good device and the recent unresolved connection issues I simply can't recommend it anymore."
5.0,I would buy more,"  This is a very good camera and it’s cheap, even when you add a memory card and a longer usb cord, for charging. I have cameras all around my house.  Out previous setup was arlo pro and blink. The blinks all died within one week of each other. The arlo are fine but out of date. All were hard wired for continuous charging. I decided that wire free cameras are nice until the battery dies and I need to get on a ladder.I bought the Wyze v3 and have replaced all the blinx and 2/3 of the arlo. What’s not to like for total cost of less than $50 in/camera? The cameras are a lot more responsive and accurate than the other brands and the app is quick.My set up is each camera has an sd card installed as well as continuous power. The cameras all continuously records and I get alerts based on activity zones, I have set up. The cameras are on a wireless mesh network with 84 other devices and no hub is needed. So far, zero issues.The camera has a built in mount and can be positioned in a multitude of positions. It comes with all the mounting options you need. Basically it requires 1 screw to be installed and your good.Mounting is critical. I suggest you mount it high enough where it cannot be ripped down. Mine are all at least 12 feet high, under the roof overhangs and have the flat wire usb painted to match the house."
2.0,Pretty good camera actually but company is acting shady with free cloud storage,"  It pains me to write this review because I really wanted this company to be true.  3 Years ago, I started looking for an alternative to DVR/NVR camera systems and of course the big names would pop up -Ring & Nest. The problem was neither of them offered local storage and their cloud storage had a subscription fee of around 12 bucks a month for unlimited devices and their cameras were expensive.Then I heard of WYZE cameras- They had V2 cameras for 25 bucks and allowed for a microSD card and 12 second (5 minute cooldown) cloud storage which would be nice in case SD card would malfunction or someone would steal the camera.  As an added bonus, there was person detection built in too!  It almost seemed too good to be true because unless the cameras were junk, all those 12 second clips would start adding up, but that was their business model as a young startup company that was there to prove to the world that the big names had been gouging us on not just the camera but also storage.Maybe they were going to offer paid subscriptions and this was just an appetizer and with enough people subscribing, it would offset the 12 second freebees. Maybe the cameras were actually so cheap to build that it would take years before the storage fees would add up or they were using the footage for AI research and that was their real revenue stream. Maybe all of the above. I as the customer didn't know and didn't need to know. All I knew is that these must have been really smart people who knew what they were doing so I paid and bought 2 cameras to start with and started adding to them.The first thing I noticed was that the app was very clunky - not even close to the quality of Ring or Nest. The menus were all over the place and events only included the 12 second clips and not what was on the SD card and for that, you would need to go to the SD card playback which had these right and left arrows which made it nearly impossible to find anything. The app was a Beta at best, but hey, the cameras were 25 bucks, the image quality was great, and there was a big community of fans.Then some time later, I got a notice that in-camera person detection would be discontinued because they apparently had a licensing issue with XNOR and somehow or another, they messed up and the feature was taken away with the update. Without person detection the cameras were not that useful but they promised to bring back a cloud version soon.Well, true to their word they did, except they said something like ""oh bummer, we didn't realize how much online resources person detection takes so we're going to have to charge for it, but we'll give you the option of not paying anything if you are want"" and went on this whole guilt trip.  I had paid for cameras with the belief that person detection was there but I decided against ""not paying"" and just didn't sign up. I wasn't this horrible person after all.Cut to a few months ago when I bought a couple of more V3s which are now $36ish but basically the same camera with a few improvements.  Ok, this makes sense, I thought: they must have crunched the numbers and found that cloud storage for life costs a little more so that's why there is a price increase. I'm down with that so I got the cameras.  Again, pretty nice image quality, and it's the same app which is a nightmare to use but hey, $36 camera, 12 second clips included...fair is fair.Cut to this week when they emailed us telling us they were going to offer free person detection!  Oh wow! I thought the guilt trip was over and they were just going to add it back...right?  No! The email was actually informing us that cloud storage was expensive and  to watch a video they with how terrible the pandemic was to them (which makes no sense since they don't make anything in the US and coding can be done from home) and how all their fundraising had failed and essentially, to cut costs, they were going to REMOVE the 12 second clips unless we OPT IN to them and again, name our price for them.So to recap, they want to take away features and make us beg for them as if we're dead-beats taking something for nothing.  It's very shady. I decided not to pay this time and get the feature that I had paid for. Of course they made it really hard to do so with extra guilt trips along the way. Hey, I didn't make this business plan. I did my part by paying and supporting your platform.So here we are. I'm not sure what the future will hold. They don't know what the future will hold. Will new cameras only have local storage, which buy the way can't be viewed if you share the cameras with family?  Will they go bankrupt? Is it all subscription fees going forward? I don't know. I do know that if I'm going to pay a fee, I'd rather go with Ring or Nest.  In 3 years prices have really dropped across the board."
3.0,"Decent camera, but NEEDS better Alexa integration","  I won't spend much time talking about the positives of this camera, there are thousands of reviews talking about them as well as professional reviews, but in a nutshell the setup process is easy, the image quality is pretty good, works flawlessly with a 32GB Samsung Evo MicroSD card, ASIN B06XWN9Q99, the base is magnetic and the included self adhesive metal disk allows it to be secured without screws on a shelf, and the power cord is a standard 6 foot USB-A Micro cable which attaches to a Micro-USB tail on the camera so you may be able to get an extension cable if you need it.Now, the negatives. First and foremost Wyze needs to work with Amazon to enable better Alexa integration, as it stands all Alexa can do is let you see a live view and announce person detection, it cannot turn the camera on or off. The required Wyze app can, but it would be incredibly helpful to be able to tie in the camera to Alexa's routines for people like me who do not need it recording 24/7, stopping when I say ""I'm home"" and starting when I say ""I'm leaving"", as these already can trigger Alexa Guard and other security measures, and of course ""Goodnight"" so it will properly surveil while you are asleep. Maybe this will be enabled in the near future, but right now the only workaround for voice commands is to attach it to a smart outlet, like the Kasa Smart Plug, ASIN B091FXLMS8.Second is that the sound quality is pretty muffled. For water resistance there are no open holes for the mic and speaker, so sounds are muffled and garbled. It's easy enough to understand if you're in front of it, but across the room both parties need to raise their voices in order to be heard. Also, and this may be a bug in the current firmware, but there is a terrible echo like it is picking up and repeating any sound made from it.Third is the frame rate limit for recordings, which is 20fps during the day and 15fps at night. I suspect this is also due to the ""official"" limit of 32gb MicroSD card. They could have made the limit 128gb or 256gb and allowed for 1920x1080 30FPS or even 60FPS when lighting conditions allowed for a smoother video, particularly useful if this camera is being used for surveillance when things can move quickly, allowing for clearer pictures, but I suspect this was both a cost cutting measure and a way for them to enable more broad MicroSD card support even though sufficiently fast MicroSD cards, like the aforementioned Samsung Evo, are quite inexpensive.Overall it's a decent camera. Image quality isn't spectacular, but it is inexpensive. The only major problem is the lack of Alexa integration for voice controls. If that's not important to you, it's a solid 4 star camera. If neither sound nor Alexa voice is important to you, then I'd say it's 4.5 stars because of the recording frame rate limits. There are better ones out there, but for the price it's difficult to beat.I'll update this review IF Alexa voice control to turn the camera on and off is added."
1.0,"Good Performance, Fair Price, Constantly Ads Using Phones Notification System","  There are plenty of reviews addressing the cost/performance of the Wyze Cam v3 and other Wyze products - generally they are solid performers at a fair price.  Wyze cameras can be used in a cost effective security system; detected motion generates a cell phone notification.Unfortunately, Wyze have discovered they can also use phone notifications to spam customers with ads for Wyze products.  Your choice; motion detection notifications + spam, or none of the above and no security. Perhaps next they'll offer a ""no-ad notifications"" upgrade for a small monthly fee.Customers can block phone calls and spam text messages,  but apparently not the improper use of phone notifications.  Consider this carefully before investing in the Wyze universe."
3.0,Very disappointed,"  I believe the V3 is a better camera than the V2.  But am disappointed us early customers can't get ""person detection"" without a separate cost structure.I have two V1 and three V2 Wyze cams from early on, around my house and property.  And Wyze gave us early customers a special deal for ""person detection"".  That does not apply to the V3.  Means planned obsolescence so they can abandon their early customers, and leave us behind."
1.0,Garbage camera if you can't pair it,"  got this camera for an outdoor application after having great success with the v2 and outdoor cameras, tried for 30 minutes to pair, unsuccessfully.sent it back, got a replacement, was able to pair the camera, upgraded firmware, and when installing the camera bumped the setup button, then was unable to re-pair the camera despite 20 additional minutes of trying including taking a picture of the qr code on another device and showing that to the camera.Skip the v3 and stick with the v2 camera and buy a weatherproof case or use the outdoor camera if you need outdoor coverage.extremely disappointed in this camera.Manufacture should provide alternate methods of pairing the device including the ability to scan the cameras qr code FROM a phone and pair in the opposite direction.Will try again if they ever come out with a v4, but if that fails too, I'll be smashing all the cameras with a sledgehammer and buying something that works."
3.0,DON'T UPDATE FIRMWARE,"  I've been buying Wyze cameras since their first camera.  I've probably bought 15 of them myself, recommended at least that many to other people.This V3 has the best picture quality, by-far, especially low-light situations.  BUT, the firmware is...bad.  DON'T update no matter how much the software begs you to do so.  I just installed one of these some 200+ miles from where I am and within a week a firmware update came down...and completely bricked the camera.  A week-old camera.  Lovely.To their credit, Wyze is shipping me a new camera and the replacement process was easy.  Of course, this will now mean a 3rd trip (1st - install, 2nd - pick up the damaged camera, 3rd - install the replacement) some 200+ miles each way, to get this camera going."
3.0,"V2 was horrible, V3 has a lot of problems still","  I've had the V2 cameras and had to return them because they were flat out unusable with my phone.  Livestream and playbacks were very slow, and you had to turn off the HW rendering feature.  I thought I would give the V3 cameras a shot, and although the app is much better, this is some pros and cons:Pros:1) Sony night vision sensor is awesome.  The color vision at night is great.2) Small and cheap and easy to install.3) Playback is much more improved vs V2 camera.  It's smooth now.4) Event recording has continuous recording mode.  The camera will capture events, even if poorly, but you can find the time stamp on the entire continuous video.Cons:1) Playback feature on app is also terrible.  It needs to be able to zoom into time frames, otherwise trying to move through the time slices is hard as hell and very frustrating2) Image quality is very compressed and lossy.  Compared to my old ReoLink C1 Pro camera, the bit rate at 1080P on the Wyze is about 1/10 to 1/5 the amount of the C1 Pro, and you can very much tell on the playback videos.  Wish there was a way to decrease image compression on Wyze for local storage3) Event recording is both good and bad.  A lot of times, it will capture the event and record well after the motion begins.  For example, I will see a car move out of the parking lot, but no video of someone walking to that car and getting into it.  But, it does a fair job of detecting motion and sound.  It just doesn't capture the entirety of it, and you lose out on some important videos.  However, I just found out if you record in continuous mode, it will still flag the event, and you can go back to watch the whole video.Also, I really dislike that you need a subscription to unlock things like the 5 minute gap between events.  I feel like this is probably one of my biggest gripes with this camera, and makes me want to return them for the newer Reolinks -- which IMO, is better than Wyze but more expensive too."
5.0,The Wyze v3 is a great value for a camera,"  This is my 3rd Wyze v3 camera.  I also have a few other Wyze cameras.  I like the v3 best.I recommend getting a Class 10 Micro SD memory card.  I believe the 32mb is still the max memory for Wyze.  The memory card will store about 3-4 days of HD video.The Wyze cameras are not perfect, but for $36 +memory, it's a great value.There is a mismatch of the video-to-sound that can be annoying, on all my Wyze cameras.The motion detector settings can be troublesome to set.  For example, at night, the light from car headlights will reflect off everything wet, icey, or snow covered.  Wyze does have a very flexible method to block specific areas of the view from motion detection.It's a stand alone camera system.  You don't have to buy the available monthly cloud or premium services.The app download is free.You can share your camera view with anyone else with the app.  Great for keeping an eye on the grandkids at night.The night picture is probably better than typical... I think we're having some decent moonlight.The day picture is not the greatest... very overcast.  You can see some of the sunlight peaking thru on the top of the house.The USB cord is about 5-6 feet long.  The USB power supply can plug into any 120 outlet.  I have one camera with about a 15-20' USB cord that works great.The biggest challenge for outdoor installs is to get the USB cord out to the camera.As I said.  It's a great value, and worth a few dollars to try it out."
2.0,A little good and a lot of bad,"  Update - I wanted to like this but it's too buggy.  The camera randomly records events in black and white instead of color during the daylight hours.  Despite that it's set for people motion only, it has decided that people are now vehicles and true people don't count (no changes in the settings).  It isn't recording the people.  It notifies of an event, but you have to click around for a few seconds before it finds the video and can play it (not by using the replay button listed - you have to exit the video and go out to the events to find it and see it).  Can't count on this app/camera.----------------The price is great.  The picture is very clear during the day.  The night color vision is pretty good too as long as you have just a bit of ambient light.  Alerts come across much quicker than ring.  The major issue with this camera is that it can't differentiate a moving object/person versus a change in light.  If a light goes on in a nearby room - alert.  If a car is coming up the street (don't even have to see the car) the change in light sets off an alert.  Alerts for a car light (vehicle not set for alert)  in the area every few minutes is probably going to be a deal breaker for me.  If you can control the light where this is used or just use it for checking in with no alerts, this will be a good camera.  It's a shame because other than this light issue I like it."
4.0,Super Decent Budget Cam,"  As someone who lives alone and works a lot especially during the pandemic, I need a decent security cam to monitor my house that I can view with a tap of a finger. Especially observing a rise in vehicle related crimes in my city, a truck was stolen a couple blocks away, Cadillac converters stolen, road rage, and etc. I did buy the compatible window adhesive mount, but realized that I need the cam to pointed at an angle.The good- it is less than $50 and relatively small ( roughly the size of GoPro with case). I was surprised that even without mounted flushed to the glass, the glare isn’t too bad like other cams I have bought it the past. The recording during the night with only street lights and such was pretty good.  The cam has quite a decent pic even at standard pixel (shown of me testing the cam in a dark room at night with only the tv on; shown the view outside of my house view window) even at night. Even without the subscription (one year is like $25), 12 sec is more than enough to get clips or pics of what is happening (as that what I have set of my video doorbell). You can also set your motion sensor zone, but this feature will need to be tested for the long run.The bad- despite such clarity- I can’t even make out the plates of cars parked across from my house or street sign…Even at max zoom. It also needed to be wired. And the plug adapter was faulty as I kept hearing a high pitched whizzing sound from it (which I swapped with my own usb plug). Also, if you inverted the cam, the pic/recording doesn’t rotate."
