Rating,Title,Text
5.0,Great entry-level smart thermostat. It just works!,"  Even installing the c-wire adapter inside the furnace's control panel to enable the thermostat to function properly is simple to do with easy to follow instructions for both the thermostat and the adapter. The guided step-by-step setup built into the Alexa app is equally easy to follow. I love the price point of this device, and ultimately that's what sold me on finally upgrading my system to a smart one. Energy use tracking, control, and monitoring work just like every other Alexa device through the Alexa app. Being able to monitor and track temperature and energy usage in the app is top of the line functionality, and it's just the start of what's possible, with a price that effortlessly beats the top name competitors."
3.0,Cheap little device,"  They pluged right in to existing Honeywell adapter so setup was really easy, although once I get some paint I'll remove the old walplates.Be warned the Alexa app support is not really a thing for homes with two or more units. It allows you to name them but that is all. Alexa only controls one of them at a time either upstairs or downstairs for example. The other will run on the set schedule.Another note, disable Alexa hunches if you have a heat pump and aux coil. It's become apparent that Alexa doesn't understand that aux heat is less efficient and she will not smooth temperature transitions. As a result if your sleep and awake low points are greater than 3 degrees apart she will turn on the auxiliary heat to waste your money.The app will be getting a update to address some of this.I wish they had a standalone app for the thermostats that was lighter and easier to get to the settings, I favorited them but it's still a bit clunky to click so many times for a thermostat then back out and get to the other.Device ui is basic but works, it's intended to be paied with the app. It might be nice if they had a fancier model with a actual touchscreen so you don't need the app to set schedules and stuff.The auxiliary heat needs a option to turn it off unless the heat pump is not keeping up or going slower than expected. The constant of 3 degrees is just not friendly to smart thermostats and goes against the entire point of themIt would also be nice if they had room temperature sensors like the competitors."
3.0,Hunches doesn't work so well,"  I did have to pull in new wire. Which is a chore getting it up through the wall but eventually perseverance won out.I bought the amazon thermostat with the hope that hunches would work by knowing when we are home. When that didn't work very well, I thought that perhaps when my wife left in the morning, she could tell alexa that she was leaving and alexa would take that to mean the thermostat could be reduced to our preset away temp. Alexa does go into guard mode when my wife says she is leaving but the thermostat stays at our at home temp and never does lower. I monitor the temp on my alexa app from time to time while at work and nothing changes unless I do it manually. Maybe, the thermostat could be added to the things that happen in guard mode(?).I have not had a thermostat with Geo-fencing but maybe that works better.At this point we run it on scheduled mode. I will try the automatic (hunches) mode again in a week or so and see if it gets any smarter (or if I do).Oh, one more thing. When you order it the site tells you that you are eligible for rebates through your utilities provider. Amazon even emails you a link to the place where you can get your rebate. Just bear in mind that just because Amazon says this device is eligible doesn't necessarily mean that your energy provider or whoever is offering the rebate, is going to agree. It is not eligible in my area despite the amazon suggestion that it is."
4.0,Perfect Install Process!  2 Thermostats work great! Take pics of your wiring before the Alexa Setup,"  I replaced my 2 Honeywell thermostats with Amazon Thermostats.  I'm NOT an HVAC tech, just more handy than handsome. The DIY install process is straightforward and worked near-perfectly for me. I did one at a time and Alexa detected thermostat 1 and 2 just fine. I say the installation was near perfect because one of the thermostats stalled in the 1 minute final Alexa set-up and detected it needed a firmware update. It did work as the Alexa app directed me clearly and accurately. Pull the thermostat off, put it back on and wait 30 minutes while it updated. Gotta be patient, I saw it reset itself at about 25 minutes, but waited the full 30 before proceeding. That was on my 100M up/down fiber to home ISP service. Here's one tip in the install process; after you have your final wiring done, take a photo BEFORE you  snap the new thermostat on.  The Alexa configuration asks you to confirm the wiring connections in the set-up/configuration process.  Here's another good thing for anyone with a WiFi 6 / Eero Mesh network.  These little Amazon Thermostats connected like a dream!  No need to configure 2.4 legacy mode!  (That's why I made the change.  The old Honeywells would not connect properly to WiFi 6.)  I'm less than 24 hours into using them, so far, they work great!  I added photos of my home Goodman Furnace w/AC and my workshop-garage Guardian furnace.  Both are natural gas, forced air units.  Pretty standard  single zone systems."
5.0,Voice Control Heaven,"  As a person with low vision, I had to find a flashlight, then physically go to our old thermostat in order to see/change the temperature, and there was no automatic setting.  We ordered and installed this new one from Amazon, and I brought it online using the Alexa app, which was super easy.  Florida has wide temperature swings from quite chilly to quite warm (30’s to 80’s) over a period of a few hours, which used to necessitate constant resetting manually, but no more!  It is delightful to just tell Alexa what temperature I desire, and whether to heat or cool.  My vision will eventually be completely lost, so this is a necessity for me, but at the same time, it feels like pure luxury!  It responds instantly.  I would make one change only, which is to darken the color so that there is good contrast between the unit and the LED temperature readout.  With both being so light colored, it can be difficult to see even when it is dark in the room.  The LED should be much brighter.  As I can see the temperature in the app, it’s not a serious problem for me, although others may find it difficult.  Overall, I am very happy with the thermostat, and the price is good, so I recommend it highly."
5.0,Another Great Alexa/Amazon Product,"  I like this Thermostat. For one it works with Alexa. The Display has Big numbers and is easy to read. The app guides you through the install, made the process easy. I had two issues with the install app.I decided to take more pictures of the wiring and when I switched back I had to restart the process. The next problem is the picture they show you when they talk about the red “R” wire they say make sure the red switch is up. Nothing in the picture shows what they are talking about. I called in and it appears this is the Blue plastic slider below the red wire is what they are talking about. This appears to be a default position anyway. The other problem I had when trying to get the rebate using the Amazon App. If you look at the terms of the rebate it will boot you out of the process and you will have to start over. Also save a copy of your Amazon invoice before you begin the process because you can’t get to it once you start. That said I like the Amazon integration. Hope they add the Humidity soon. You can see it in the App though just can’t ask Alexa yet. I also hope they will add weather intelligence to save energy in the summer and winter."
4.0,"Great little thermostat, but the app needs improvement","  Install and setup was really smooth, the walkthrough in the app was very thorough and I had no difficulties with it. I’m impressed with the unit itself, it’s very small and lightweight for everything it does.My one complaint about the thermostat proper is that there’s no single button to toggle the fan mode, you have to rotate through all the modes to change it outside of the app.The Alexa app itself, however, could use some changes. It takes too many taps to get into the thermostat config to make any changes, it should really be on the default page. Fan control is somewhat buried in the UI and cannot be scheduled directly. Thankfully you CAN interface with it via Routines, so I was able to setup a schedule that way.I’m also disappointed that the Alexa app doesn’t have more iOS integration. There’s no support for Shortcuts or Widgets, so I can’t just create homescreen icons for my routines. Even in the app, it takes three taps to execute a routine. Very underutilized functionality, I don’t want to have to yell at my echo all the time."
2.0,"When it works, it works fairly good","  I installed it easily enough (I have a degree in HVAC/R, so it was a simple install for me), and got it set up fine, but operation is sketchy at best.I set the stat to 72°F for heat, it kicks on and heats to desire temp... Then the problem starts.  After it kicks off, it changes mode to some seemingly other setting, and doesn't kick the furnace back on, unless I set it back to heat again.  I do NOT have any schedule set because there's always someone at home, and always someone awake in the house (we have screwy work schedules), so it shouldn't be changing.Tech support reminds me of those cartoons of people turning into skeletons while waiting on someone, so I'm done with that.  I've reinstalled my old Honeywell stat and am just going to stick with that since I really don't need anything but a simple stat for my house.... I just happen to like tech (at least if that tech works without being a huge pain in the rear).  I could recommend 20 or 30 stats that I've installed that work better than this one."
3.0,Wish it would have worked for us,"  I'm not sure if we just got a bad unit or if the product development just isn't there yet. Our system was working great and then we installed this and suddenly the system was constantly on AUX heat. We called tech support and honestly it was just to new of a product for them to assist us with. Honeywell support wasn't great either. One local service call later, we decided it wasn't worth it and reinstalled our previous thermostat. We returned it and will be going with a different product."
4.0,Sleek and clean looking thermostat. Seems to be running well and using the fan much less.,"  This thermostat was fairly easy to install, but as some have mentioned specific wiring questions can be hard to get an answer. Attached on my old thermostat was a jumper cable and I was unsure if the new thermostat needed this. I was able to contact Honeywell chat and they confirmed no jumper was needed and to use the W2 wire. This is my first smart thermostat but I have had echos, fire sticks, and fire tvs so Alexa is very familiar. I would say for the price I am very happy and the visual is clean and pleasantly aesthetic. It seems it will save on energy costs, but in a future model I would prefer a physical button for heat and air. If you run a Dual Band Router make sure you are running set up on your 2.4Ghz band. I have had issues with Wyze Cameras and Blink Cameras when trying to set them up while on a 5.0Ghz band. For the price point and a starting smart thermostat I believe it is a great choice.Design is simple and clean. 5/5 StarsSetup is fairly intuitive unless you run into WiFi issues with 2.4Ghz vs 5.0Ghz dual band issues. 4/5 StarsAll heat, cold, and air settings are handled through one button on the physical device. 4/5 StarsAlexa works well but again kind of pain to have to use the app to quickly switch heat and air. 4/5 Stars"
3.0,"Update: now it just says ""There was a Problem"" and won't connect.","  Update 2: still waiting on a fix for the original issue, but I'm putting it back to 3 stars now as the connection seems to be working again.  Had to pull it off the wall and back on a couple times.  I considerer it a one off issue for now unless it happens again.Update 1:  The thermostat will no longer connect to the Alexa app.  See new picture.  My previous review was 3 stars because while it was working ok it had some frustrating flaws in that you can't set separate heat and cool modes properly.  If this doesn't sort out soon I will return it and go back to my old thermostat.  It is sad as I really wanted to like this and have 10 other Amazon devices that have been just fine.Original Review: Over all, it works well, was easy to install and set up.  The DIY guide on the phone is great and easy to follow for installing it.  But I've given it 3 stars for now because of 2 Issues I've found so far.  Hopefully they are addressed in an update so I can make it 5 stars.1) The preferred temp settings in the Alexa app.  There are 3 modes you can choose.  Heat mode, Cool mode and Auto mode. (see pic) However, if you change the Sleep temp to 68 for Heat mode you cannot set a sleep temp lower than 71 in Cool mode.  If you try and change the Sleep temp for Cooling to 68 then when you go back to Heat mode it will have changed the Sleep temp to 65. It is linked to the Auto mode's settings.  You can see in my screenshot that the temps will always match and thus it is applying the 3F min range of Auto to your settings in Heat and Cool.  It should be 3 separate modes.  The 3F min range should not apply to Heat and Cool.  And there is no way to disable the Auto mode.2) There does not seem to be an Alexa command to turn the Fan from On to Auto.  I can only change it from the app or the front panel.  I can change the temp, the mode and such, but not the fan.  This seems like an easy update."
5.0,"Easy set up 20-30 mins, take a pic of your wire set up before","  Easy set up, make sure to take a pic of old wire layout before swapping. The trim plate looks great as well, and comes with it to cover older typical thermostats backspace. My set up is on electric HVAC system. I’ve had wiring issues before with other thermostats but this one was very simple. Works perfectly with Alexa and further customization. This so far is one of my favorite smart devices in my home and would strongly recommend. Great value and quality build."
2.0,My wife cant control the Thermostat.. Locked to a single Alexa app account :(,"  EDIT: Customer support called me and explained that this is NOT supported.  All Alexa Smart Home devices are locked to the account under which it was activated..  So if you have a Smart Plug, Thermostat or anything, nobody else can use it in the household...-My wife has Alexa app on her phone and has her own Amazon account and we are in the same ""household"" and we can share Prime Shipping, Prime Video, Audible books, she can see all the Echo devices, FireTV devices, Fire Tablet devices, etc. etc..  BUT - the Thermostat is LOCKED to a MY Alexa app and account and we can NOT share it in the household.So - If I am not home, she can not adjust any Thermostat settings / Schedules and can also not remotely adjust temperature if she is away or en-route home to heat up the home.This should be fixed and its VERY confusing when all the other devices show up under her Alexa App, EXCEPT the Thermostat."
3.0,Not quite ready for the masses yet,"  This will be an amazing piece of tech once they get the bugs worked out for the price.  We have a heat pump system.  Any time the system would call for heat, regardless of the temp differential, aux heat would be on.  I feel like this is mething that could easily be fixed with some sort of firmware or software update.  It connects easily to Alexa, is some to operate and you can't beat the price but had to return it as Amazon tech support is, well, not good and was of no help. I verified 10 times that my wiring was correct and I do have an active C wire.  It just turned on aux heat for no reason.  Even the Alexa app said it was on.  I think they rushed this thing to market before the holidays.  It just needs a little more R and D and it'll be good to go.  Hope they get the bugs worked out because I'd really like to try this thing again someday when it works right."
5.0,It's good!,"  I replaced a smart Honeywell thermostat we've had for years, which has worked reasonably well, though recently internet connectivity has been somewhat intermittent.The Amazon thermostat came nicely packaged with everything I needed to mount it on the wall. The aesthetics are a significant improvement - I really like the size and the white color perfectly matched our kitchen. The display is also understated, and is a welcome change from the computer screen display of the Honeywell.The online instructions (through the Alexa app) were excellent. I had no problems with the wiring for our relatively simple heat-pump system.I've set it up to have Alexa control the temperature within the range I specified. It will be interesting to see whether smart control works. I had a Nest for a year and it's 'learning' was disappointing. Will this Amazon thermostat be better? I hope so!"
5.0,First Smart Thermostat,"  It is easy to install and control with Alexa app. If you have a simple force air furnace and AC system with C wire, the installation was straight forward. The cosmetic plate is useful to cover old thermostat unpainted area. I only have W, R, G, C, Y wires. Now I can change temperature remotely and not to worry about forgetting change setting after left home. You also can read humidity on the Alexa app, not on the unit itself. The control of heating and cooling actions are very responsive and much quicker than my previous traditional thermostat. The cost is right and good looking unit. Definitely recommend this product."
1.0,Shorted my heater,"  I was so excited to get this thermostat because I love everything Alexa related, but it was the worst mistake ever! I had a licensed electrician install this because I wasn't sure about the C-wire. It was hooked up and everything seemed to be working for about 10 min. Then it just started blowing cold air. I thought it was the thermostat, so I returned it. Since I'm a glutton for punishment, I though I'll try it again, maybe I just got a defective one. This time had my HVAC guy come and install it. Same issue. The HVAC guy said the fuse blew and the motherboard was fried. Long story short, parts were replaced, still couldn't get hot air to blow, tech support was called, no one could figure out why...and I ended up having to buy a new furnace. So my $60 thermostat choice ended up costing me over $4k and lots of stress. Never Again!"
5.0,Can't get it setup.,"  Probably should have given it 1 star, but installation was pretty easy.  I'm coming from a Nest thermostat that worked fine, but since i use a lot of echo devices I wanted to stay 100% amazon.  Anyway, like most ""smart devices"" or ""certified for humans"" devices there really is no troubleshooting.  I get it all hooked up, it says SEt, I go into the app it connects to wifi, i think good, good.  Then it has me pick my heating/cooling sources and it says its finishing setup, and just craps out.  Hangs at that point for like 2-3 minutes and comes back with something went wrong, Attemp retry or reach out to customer service...tried it with 2 diffrent thermostats on an android phone and fire tablet, all the same....getting an actual error message would be useful...something went wrong....so discriptive.11/13/21 Update.  Tech support has reached out to me several times to try a few things, still no luck,  It gets registered in the alexa app, tech support can see it get added, they still dont know why it fails at the final configuation step, tech rep said he will reach out again monday.01/22/22 Update.  So tech support called me probably 15-20 times over the past 2 months.  I've never bought a product from a company that didnt work as it should where they were so persistant in helping me, thumbs up for that.  In the end it would seem they pushed an update that finally made both of mine work.  After that it was a 2 minute install and setup, very easy.  I'm going to update my review to the full 5 stars from 2....it wasn't a great start, but the constant communication from amazon was a welcome change from what most customers experience elsewhere.  I'm also confident that if this wasnt a launch product in a new category it would have worked right away.  Scheduling is easy, having 2 thermostats in the same house works fine, and it works flawlessly with echo devices.  I've used Nest in the past, but I use amazon echo/ring devices for everything else so having everything seamless in one app is what I was after.  Would def recommend and will continue to trust amazon products knowing if something doesnt work right they have A+ customer service."
5.0,Great Smart Thermostat,"  This thermostat has everything you need at an affordable price. I purchased two to replace existing Honeywell thermostats in my upstairs and downstairs units. Installation was a breeze…basically plug and play since I was replacing other Honeywell products. The only thing that took about 30 minutes during install was connecting the existing C-wire to the furnace in my crawl space (the Alexa app walks you through how to do this).Now I have both thermostats on unique home/away/sleep schedules and they’re working great!  I also applied for the rebate through my utility company which will completely pay for one of the thermostats. Two for the price of one if your area offers a rebate!I do agree with previous reviews that the setup could be a bit more detailed as a novice DIYer would likely get lost. And the setup starting over from step one every time you go back to the app was a little frustrating.Overall, this was a great buy and hopefully I’ll see a few dollar reduction in my energy bill in a couple months."
3.0,Probably okay unless you have a heat pump or need tech support,"  After two hours with tech support, I realized that Amazon's support team for this product are not well trained on HVAC systems and their wiring. They continually referred me back to installation directions I'd already read and tried. After paying a contractor over $300, I learned that these thermostats will not work with our heat pump. Had to return it. All that expense and time could have easily been avoided had Amazon (Honeywell, actually) simply included a list of which systems work and which do not. Caveat emptor."
2.0,It’s decent but only one person can control the thermostat at a time,  It’s not bad but was pretty disappointed to find out that only one person can control the thermostat. Either I can have it on my phone or my wife can. What if I am away on business? She’s just it of luck? Amazon needs to update this.
1.0,Set up needs work and programming,"  Had this thing installed, wired they way they said too and it only displayed cool.  Heat didn’t even seem to be connected.  Spent all day trying to figure this thing out.  Still nothing.  Took it off my wall and getting ready to return this junk!!!!Newest updateStill won’t run on it’s scheduled settings.  I have to manually change the temp everyday.  Alexa doesn’t seem to even recognize this thermostat.  Ask Alexa to turn it up or down and it doesn’t work either.  For a smart thermostat, this thing is pretty dumb!!!!!  This is a don’t buy this product update!!!!!!Update:  I called a furnace guy in to help get it set up.  It’s working now, but he had to do other things to my one year old oil furnace to get it to work.  Work needs to be done on the set up guide and may not be compatible with normal oil Furnances."
1.0,Not Worth It Turns On Instantly on Temperture Drops of Just 1Degree - Support Bad,"  This is AWFUL!1) Hyper Sensitive to Temperature Changes  - cycles on off a lot *using MORE energy*The system turns on instantly as soon as a single degree temperature move happens.This happens a lot - but my older smart thermostat allowed me to set a range of 1, to whatever degree move where it wouldn't turn on instantly again.  ie: Set 70F, Temp falls to 69F turns on, heats to 70F. falls to 69F turns on again. <-- annoyingVs old Thermostat - allowed specify 2 degree deviation from set temp.  ie: SET 70F, Temp falls to 69F, doesn't turn on because told it allow 2 degree fall between on off cycles... turns on after 68F2) Needlessly Annoying to Schedule  - need multiple menus just to get to your thermostat.App is bad for this - would be nice to have a website to access and set.Only uses app(it seems) - no website to say set thermostat (checked with support who actually still couldn't help  me with this).For scheduling it is like the 1990s old school schedule thermostats.3) APP is AWFUL  Previously had and installed a Venstar Wifi system (a  old honeywell with 7/2 scheduling)  - both of those are more complicated system to install - Venstar had  UGLY app but its 1 click to access my thermostat temperature setting!!!  This thermostat uses the alexa app which needs 3 separate clicks to get your temperature setting.4) Support - asked about 2 settings above - terrible just sent me to youtube videos on the install - said power cycle.  They couldn't tell me if there is a website.Don't waste your time -  get a good one theres a reason this is always on sale at Amazon.  You will use WAY more heat/electric with this turning on and off and on and off with every 1 degree move!The app will drive you nuts - tried to make a iphone shortcut for On or Off but there isnt integration for this device/"
2.0,"Good idea, something is wrong though","  We got this about a week ago from a different big box store. We have it set to automatically stay between 68-71. It is 36* outside, ideally the thermostat would turn the heat on, then once it gets to a good heat, it would shut off, then turn back on when the temp cools down again. Well for some reason the heat doesn’t shut off until it gets to about 74*, which causes the AC to come on, so we have huge swings in temperature and it is definitely not saving any money. AC shouldn’t be coming on in 36* weather.I also tried it with just setting the heat to 67*, which somehow caused the temperature to go up to 84* in the house because again, the heat just didn’t kick off for some reason. So everyone in the house goes from freezing from the AC to melting because of high temps. I think we are going to end up just returning it. I like the Alexa integration, and it looks nice on the wall, but that’s really the only good things I can say about it."
2.0,Clearly Released Before it Was Ready,"  I'll try to keep this short and succint.1.  Install was a PITA using the app.  I'm one of the few that actually takes the instruction book and reads it before installing something to avoid problems, and that would have been nice here as...some issues could have been avoided.  Got it installed, but it took longer than it should have.2.  It does not work with my echo dots, which defeats the whole purpose behind this purchase.  My Honeywell did for years, but it starting going south so I ordered this thing, which doesn't work at all with my dots.  I'll probably eventually figure it out, but a few hours of troubleshooting later, which would never have been necessary if this thing was tested properly, still nothing.  Really displeased with this element.3.  The controls even through the app leave a lot to be desired and it's even worse at the device itself.This thing is a stinker.  With some updates it will maybe get better, but it was clearly not ready to go."
3.0,Important Feature Missing - BEWARE!!!,"  Okay, I wanted to love my new thermostats. I purchased three Amazon thermostats to replace three existing smart thermostats. Amazon really missed the mark on one important feature. In order to share control of the thermostat across multiple devices (i.e. mom, dad, children, house guests) you must give-out your username and password to Amazon account. WHAT THE HECK WAS AMAZON THINKING??? So, in order to let others control the thermostat, I have to also people have the username & password to my Amazon account where they can order merchandise, see my order history, etc. Oh, and just to be clear, this is per Amazon support when I called them because I couldn't figure out how to share my thermostat. My old smart thermostats made this easy and without having control of my account, just the thermostat."
3.0,Not worth it even at $50! Updated.,"  Would not finish setting up, even on 3 different phones with 3 different Alexa apps. Just keep blinking a red exclamation dot. Customer support is clueless and just kept giving me the run-around. Returning it for something more reliable.Figured out what was wrong. Had to figure out the 2 zone pump controller wiring to thermostat wiring. Got is figured out and now set up completed and the thermostat is up and running. Hopefully, I don't run into any onher issues other have delt with and will update in any other issues that come up."
5.0,Game changer!,
4.0,"Great price, but definitely a downgrade from other smart thermostats","  I replaced a 5-year-old ecobee thermostat with this for reasons that I'll get to.The installation went extremely well, but a lot of that is because I already had the wires labeled from the ecobee installation. I followed the instructions to connect it to Alexa, and overall, it works well, and I'm _generally_ satisfied. Do pay attention to the instructions and read other reviews, as WiFi interference can make or break this. I don't have multiple zones, but I read of some having issues who did. If you essentially need multiple thermostats, make sure you know what you are getting into before buying this.The ecobee stopped triggering the heat strips on my combined heat pump system. Didn't realize there was an issue until it got down in the teens one day (quite rare where I live), and I thought the heat was completely broken. A friend helped me diagnose and wire around the issue, and I simply lived with it for several years -- implementing the fix when it got really cold, and removing it when the weather warmed up.I miss the ecobee. With the data, it was easy to tell when the heat strips fired (when that circuit in the ecobee head unit worked, anyway) vs when the heat pump was doing all of the work, and there was an interesting (albeit, of limited use) comparison chart of how efficiently your HVAC runs vs others in the area. ecobee had a motion sensor and a fully interactive display.This has no motion sensor, and the display interactions are relatively limited (though still nifty enough, if this is your first smart thermostat). With ecobee, I could lock people out of turning on the cool air if I needed to (handy when you have kids or if the outside temp is in the 40s or lower). With this, you can only set a limit on how low it can be cooled or how high the heat can run, and these can seemingly only be changed through the Alexa app.Bottom line, I recommend this to anyone who has NOT already moved to a smart thermostat, if you are either technical enough to figure out how to wire it up, or if you are willing to pay an expert, or if you really want something that works with Alexa, and your current solution does not. A smart thermostat can be a godsend that can truly help your electrical bills.If you are coming from any other higher-end smart thermostat, though, I can't really recommend it. There will be some disappointment. I am already looking at the Honeywell options that integrate with Alexa."
3.0,It does not offer heat pump balance,  I bought this smart thermostat and installed it right a way but later one found it does not have any way you can adjust heat pump balance (the threshold in between heat pump and aux heat). the thermostat turns on aux heat if you adjust the temp over 2 degrees up so that means a lot of electricity will be used to heat up quickly. It would be nice to have options to turn on aux heat on right away or keep heat pump as the sole source. It is a nice thermostat otherwise. The install process is easy and everything is provided in the package.
5.0,Extremely happy so far!,"  I've used a Nest Smart Thermostat for several years. I just moved to a new home and decided to switch to the new Amazon Smart Thermostat rather than buy a new Google one. I got extremely lucky because the home I purchased had a Honeywell thermostat already installed. It used the same wiring bracket, so all I had to do was pop the old one off! It doesn't look as fancy, but it's definitely a decent looking device. What it lacks in aesthetics it definitely makes up for in ease of use and software features."
5.0,Don't listen to bad reviews about setup,"  If you have half a brain and can follow instructions,it's super easy to set up. Took me only 30 minutes. It's not a nest so don't buy it if that's what your looking for. Its ""smart"" capabilites are small.  But it's better than the og 10 cent builders grade thermostat I had before and I can control it with alexa so a definite upgrade for me. It looks sleek and is just bright enough it doesn't blind you a night but is still visible during the day. Hopefully amazon will make it smarter and add more features with updates down the road."
3.0,Needs a few software upgrades,"  Pros:good price, good design, easy installation.Cons: cycle time is extremely short. Compared to my old thermostat that would turn on twice an hour, this turns on every 10 to 15 min in a comparable temperature.You can’t adjust the swing temp and to cover for this flaw, you will need to adjust manually all day long.You might want to say, schedule? You can but you can just set three temperatures and schedule for four events a day. Why should I be limited to schedule more events and More temp sets? It is a software and easily adjustable. This is disappointing.So basically, I set it as “home” to warm the house for half an hour and then “away” for 2.5 hours and repeat this twice to get through the night with less energy. And not having the heater turend on 50 times instead of 15 tomes.If an upgrade does not come soon enough to resolve this issue, I’d rather return this and use my old thermostat."
4.0,"Great value thermostat, but needs some refinement","  Having recently moved house I was looking for some smart thermostats to replace the awful 1990s units installed in the property.I spent some time reading up on Nest vs Ecobee before coming across these. At half the price of the lowest cost models of both these brands I figured I’d give these Amazon own brand units a go.The positives:I like the very straightforward installation instructions and the really minimal display. You can access all the features on your Alexa app and I prefer the restrained design on my walls.I set up separate schedules for my upstairs and downstairs units without a problem and they have worked seamlessly.The thermostats hold temperature nicely, kick in early to get rooms warm for the scheduled time and are adjustable easily on the phone app.The negatives:I cannot get Alexa to adjust anything by voice command. Nothing. The App works great, but shout an instruction and Alexa claims to be unaware of any thermostat existing. Weird!The intelligent controls are a bit clunky and I have switched them off to let everything run off the schedule. I’m sure this will improve over time, but doesn’t feel very slick at the momentIn summary, these are good value, good looking and functional thermostats controllable remotely on your phone app. The smart functions need some work and Alexa speech function does not work for me at all. I might upgrade in the future if the smart functions don’t improve, but for now I think you’d struggle to find another option at this price that works as well."
3.0,Works OK except for one major flaw,"  So because this product is new, you won't be able to jump on you tube to get a bunch of info. Because of this I was hoping they would have a nice manual or at least a website where I could download one. It comes with a few page booklet to help install but that's really it. And to be fair, install was pretty easy. I'm still new so maybe there's something I'm missing or maybe they'll modify the software but here's what I don't like: You can select setting it on a schedule that you make up. The only other choice is it guessing what to set the thermostat at based on what you are doing. You tell it what temperature you want normally, when you're gone, or when you're sleeping. It recognizes where you're at and adjusts the thermostat accordingly. Problem is:  I want it cooled down before I go to bed. It doesn't adjust the thermostat until it sees you go to bed. This is a huge problem. To work around that, I figured I'd set a schedule but that like the nest, it would recognize when I've left the house and turn the heat/cool down when I'm gone automatically. It won't do that. When I have it on a schedule, I can control it from my phone if I'm gone so I could turn it off from work but it would be so much better if it just recognized I'm gone and turned the thermostat down. This product is a big disappointment and now I'm wishing I had paid for the overpriced nest thermostat instead. Don't expect any technical support. I'm not aware it exists. Amazon, you let me down."
5.0,Easy to install and worked perfectly,"  I replaced a 15-year-old Honeywell programmable thermostat. The installation went smoothly and integrated with my Alexa app without a hitch. The little wire identification tags can certainly help, but it's so easy, I could have gotten by without them. Turns out the wire colors match slot letters (e.g., R=Red, G=Green, Y=Yellow, and W=White. The ""C-wire"" was the only anomaly, which was blue). Especially helpful - the input slots for these apparently common wires were highlighted with a gray background, versus the neutral background for the rest. This made me feel extra comfortable that I had the wires going to the right places.So, good wire interface design, and the bracket attached with three conventional screws/drywall anchors (included). The kit includes an optional plastic decorative base. Because my old thermostat was larger and the wall had been repainted around it, I opted to use the plastic base to cover up the unpainted area. It fit/covered perfectly and looks totally professional.The last area that seems to get occasional poor ratings from other reviewers is the setup. Because this is an Alexa-type device, it requires a little different kind of setup thinking than thermostats in years past. In this case, the Alexa app simply ""Adds"" the thermostat, as it would any other compatible device (e.g., plugs, light switches, speakers, etc.). Nothing to touch on the actual thermostat itself. With that in mind, Alexa stepped me through the setup process with easy graphics. All went smoothly and I was in business.Overall, about 30 minutes to swap out the thermostats for my first try. I'm planning to install a second (2-story house with two furnace zones) to replace my downstairs Honeywell. Of course, I'll ""name"" it differently than my Upstate Thermostat, so Alexa will know which one I'm referring to when issuing commands.Highly recommended, and from what I can tell, a great price!"
4.0,"It works like a charm, for a fraction of the cost of a Ecobee","  My cents (I hope Amazon reads that and also considers it...):• There are no external sensors, like other brands. I assume Amazon might be building them, to sell them by 15 bucks each. I need at least one. HOWEVER, if they can be flagged as EXTERNAL or INTERNAL sensors, I guess the external can help the thermostat to understand what to do. That silly +-3/5 gray area between cold and hot can be mitigated. Since outside is COLD, just heat it up to 73. So the only gray zone would happen IF outside temp is casually the same temp as your goal. But 95% of the time, it will just work. My family likes it 73. Because of this ""OMG should I heat or cool"", it can drop to 71, or go up to 75. I would like to put it on AUTO and forget about its existence. But I cant.• I don't know what I did, but I guess I started with Celcius, then moved to F, it went crazy setting the upper and lower limits, in a way I simply cannot use the feature.• While my #1 doesnt get fixed, please add a ""when external temp from the city drops below my limit, switch to hot"" and vice versa.• It takes TOO LONG to open the app, find thermostat, to only them make a small change. Almost as quick as going downstairs. On Android, a widget would solve it.• The fan circulation is ""automagic"", but I would like to have it more frequent. There is no way. Or it is all in, all off, or ""automagic"".• Setup was pretty much easy for someone that had NO IDEA how to do it. Living here for 2 years, never had the change to do something like this. After some reading, I got it. I was a little cumbersome to understand the jumper on the bottom-right corner.• A nice energy dashboard on the web would rock. I found the one inside the app kind of useless."
