Rating,Title,Text
1.0,Batteries only last a few weeks,"  Very disappointed with this lock. Looks good and works well. Unfortunately eats batteries at a fantastic rate. They last less than a month. I have the Eero Wifi 6 mesh network which may be part of the issue. If that is the case the disclaimer should be in the product description on Amazon!Looking for another make and will return it.Update: The return window is now closed for this product, it takes a while for this design error to show up so DO NOT BUY THIS LOCK IF YOU HAVE A MESH NETWORK.Yale will not stand behind its product."
1.0,I would not recommend this lock to anyone,"  I really wanted to like this smart lock, but it's honestly just terrible and unreliable.  I bought one in August 2020 (no pun intended) and installed it with no issue, but the app is horrendous and glitchy.  The calibration would not work and would freeze at the end of the process.  Once I finally got the calibration to finally complete after several hours, it would unlock fine, but every time I tried to lock it, it would tell me the door was already locked.  Therefore, I could unlock it with my phone, but would have to manually lock it each time.  What's the point?  I contacted their ""support"" desk, in which you can only leave a message and someone will contact you.  It took 9 days for someone to contact me and set up a video chat.  We scheduled a time and - go figure - no one ever contacted me.  It then took me an additional three attempts to get someone to actually video troubleshoot the issue with me.  After being on the video session with a support tech for over two hours, she finally determined I had a faulty lock and shipped me a new one (which took almost another two weeks to receive).Once I received the replacement lock, I removed the faulty one and installed the new one with relative ease.  This time, the calibration went smoothly.  I was pacified, as I just assumed I got a lemon unit the first time.  It worked reasonably well for 2-3 months, but the batteries were running out every 3-4 weeks!  The first two times I replaced the batteries, it was business as usual with no issues.  This last time, however, after I replaced the batteries, the lock is doing the SAME exact thing the original faulty one was doing - it will unlock through the app, but when I try to lock it, it tells me the front door is already locked (when it clearly isn't).  I've gone through the re-calibration process 20-30 times, but keep getting the same result.The entire purpose of a smart device is to make life easier and more efficient for people.  This device has done the exact opposite.  I've spent countless hours and effort trying to get this thing to work correctly, but to no avail.  The feature I really wanted with this was not having to fumble with my keys each time I get home, but ultimately that's exactly what I have to do in order to unlock my door.  At this point, I'm ready to remove the lock and just go back to a traditional deadbolt.  Essentially this thing was like flushing over $250 down the toilet (between the lock itself and all of the batteries I've had to purchase).  Do yourself a favor and DO NOT BUY THIS!"
5.0,"Eats batteries, prepare to buy lots of batteries often","  Like: reasonably easy to install. I like seeing the lock status on my phone, I like how it unlocks automatically when I get home.Like that I can’t tell from the outside that there’s a smart lock there.Dislike: often disconnects/reconnects to WiFi. My WiFi access point is less than 20 feet away from the lock.Dislike: battery life. The two batteries last about 2 months, at this rate I’ll be spending more on batteries than I did on the lock itself.  :-(Should I get the Bluetooth/WiFi bridge? Sort of defeats the benefit of having WiFi built into the lock, and another $80 for that?? If WiFi takes so much power they should have left it out and use the bridge thing."
5.0,Easy to install and works great.,"  I didn't want it to show on the outside that I have a digital lock.  There is no change on my front door.  The change inside is minimal.  I installed this lock in about 7 minutes.  I a woman in my seventies.  I am comfortable with computers, Alexia, and other apps.  This was very easy to do and works exactly how I wanted."
3.0,Worse than a Banking App...,"  Don't get me wrong; I love this lock... being the first WIFI enabled lock I've used.That said; August seems to be worse than Chase Bank with regards to application compatibility. They seem abandon Android OSes like they are going out of style. Apparently; they are too good to support older phones which don't have an upgrade path to later OSes. Instead; they expect you to throw out your perfectly good phone just to have the privilege of running their app so you can have auto-unlock capability.Fortunately; this was a relatively painful activity... have to risk a manual install of an older version from a APK repository which did support the version of android on my personal phone. I have basic functionality; but it was painful.Make sure you verify the latest Google Play version of the August App is available and installable on your phone/device BEFORE you buy these locks. Luckily; my wife had a cheap phone which was running a supported OS... so I was able to complete the install using her phone... then ""invite"" my older phone to the lock via her app. :rolleye emoji:"
5.0,A great Homekit/SmartThings smart lock,"  I also have the 3rd generation August lock, so I am comparing this with that model in some cases.  Overall, the newer lock is much smaller, uses different batteries (they last a long time for me!) and also is Homekit-compatible.I had a tiny bit of trouble during setup (my fault, I didn't *quite* follow the instructions), but I performed a factory reset, started over, and the second time it all worked out.Also included in the package is a sensor that tells you if the door is open/closed.  You can either mount on the door moulding (surrounding the door) or on the door frame itself (close to where the bolt goes Into the wall).I personally find the app easy to use and haven't had any trouble opening/closing the lock with my phone or even manually (by hand).  We also had a contractor working on our house and I was successfully able to issue a temporary ""key"" to them and they were able to gain access on specific days and within specific hours.Since I am also a SmartThings user, I was pleased to see that the lock also showed up in the SmartThings app and I able to see status and even operate the lock.Overall, this is a nice upgrade versus the prior generation (it's even easier to get the batteries in/out!) and I would recommend it also for users who are new to smart locks."
5.0,"Easiest install and pair. No more ""works sometimes"".","  I've been fighting with multiple IOT based locks for the side door on my detached garage, literally for years. Z-wave and Zigbee, with multiple controllers and repeaters. It has lost connection and needed to be re-paired so many times. Batteries die quickly. I finally threw all of that out and installed an August wi-fi lock.Install was painless, only needs a phillips screwdriver. Although I did opt to install the proximity sensor in the door frame rather than mounting with adhesive, so I needed a drill for that. The torque that the locking mechanism has seems much greater than the Kwikset models I had before. It is wifi, note that the instructions say it's only for 2.4GHz.I'll be working on pairing it to my Hubitat house controlled in the next couple of weeks, I will edit my review when I get that running (or not), along with comments about Alexa integration."
1.0,Slow grind to failure,"  This lock worked well for 6 months. Then, began to fail. It now burns through batteries in days (see battery type) It will not connect to active bluetooth. And it will NOT maintain a connection to the wifi network. I have an Orbi satellite 10ft from it, it is dual band. If you try and call customer support, you get a busy signal, every time. Try chat you say? You get a guy that always says he's sorry, that he understands but that he can't help you, that he'll have to escalate your issue to more experienced techs. Sadly, you get a robo receipt and then radio silence for months. So, complete failure over time, terrible, non existent customer support, zero accountability... Look elsewhere if you'd like to keep your lock frustration level capped."
1.0,Chews up plastic couplers and makes lock inoperable; does not support Homekit over Bluetooth,"  This interfaces with your existing lock’s tailpiece using a plastic coupler, which barely reached the tailpiece of my Schlage deadbolt. My door is a standard thickness. Even though the lock turned freely, after about 20 lock/unlock cycles, turning the knob to try to unlock the door, or using the motor, chewed up the end of the plastic connector, where it was barely touching the tailpiece, and it stopped turning the tailpiece and unlocking my door. This made the door impossible to unlock from the inside of  the house. Very dangerous in case of a fire—it became impossible to get out. A longer, metal coupler, instead of plastic, would have worked fine.Before that failed, it also refused to work with Siri which just always said “No response.” I learned that—for some inexplicable reason—its HomeKit integration does not use Wi-Fi and instead requires you to keep a Bluetooth-capable iOS HomeKit bridge near your door. Don’t take my word for it: search the August support website for “HomeKit no response” to see for yourself. My AppleTV is in my living room, not at my front door, so it’s impossible to unlock or lock this via the iOS ecosystem other than by using the August app.I was very excited to get this; that excitement quickly disappeared. I will be looking for a different option."
2.0,Battery life kills an otherwise decent product,  This is a nicely presented piece of kit. It works pretty well bar occasional but recurring connectivity issues. What seriously undermines this product is battery life. This is despite the fact that in our case it sees extremely low use. .e.g it probably is used to open or close the door about 3 or maybe max 4 times a week.VERDICT: For our very low end usage batteries need to be replaced monthly. That's 24 batteries a year. Good quality Lithium CR123's are not that cheap especially here in New Zealand.  So avoid unless you don't care about the environment and have nothing better to spend your hard earned cash on than batteries.
3.0,"Smart idea, dumb implementation. Disappointed for how expensive it is.","  I was super excited about this ""smart"" lock. Unfortunately I have a number of issues.It was not compatible with my lock so I had to pay $60 on Ebay for a machined aluminum adapter that could not have cost the seller more than $3 to make including time. A premium smart lock like August should support a premium deadbolt like Medeco. There is no reason they could not provide an adapter themselves, even if they sold it for $15 or $20.Also this lock seems to not always follow the auto-lock settings and sometime locks hours after I have entered the house, I know this since multiple times I have watched it lock while sitting on my couch.Additionally, the geolocation radius is laughably huge, and you cannot lessen it. It is especially troublesome for those of us who live in a more dense city environment. It often unlocks well before I am home and then it locks before I can enter. I don't know if it is more related to house density or the fact I have to walk up a flight of stairs from my sidewalk before entering. Either way it should have way more configuration.Now I don't feel comfortable taking a walk without talking a key with me."
5.0,"Fantastic smart home, smartphone, and cloud integration","  Bought a new home and couldn’t move in for a month. Setup the August wifi the same day the internet got setup. Been an Amazon user for years, setup my first Echo Dot and integrated it within 15 mins just using my iPhone. Love the integration to remotely lock, and love the peace of mind checking the August app to see the door is locked. The log of unlocking and locking is a great feature too. I also like that I can retain my key as a backup option. This is my best smart device!Wife approved and wife used, too!"
3.0,Disappointed. Misleading and terrible design decisions,"  Positives:- easy install- retains all features that you come to expect with august- door sense is a plus. Magnetic, didn't even need to mountNegitives:- features are weak- takes a long time to find the door after opening app. Like really long- claimed integration with smartthings but not really. It's more a workaround and very problematic. See next point.- biggest issue is constantly drops wifi connection. I've gotten to the bottom of it, the device is designed to use your Bluetooth on your phone and then toggle to wifi when Bluetooth is weak.The last point causes constant issues, I'll be returning it. Reason is that my house is large, even with router next to the door it connects to my phone via Bluetooth and then as I move away it switches to wifi and I get constant notifications that it's disconnected, then connected. You can turn notifications off but I sort of want to know when it legitimately disconnects.The constant use if Bluetooth kn my phone is a battery drain as well. They sheiks have done a proper zigbee integration if concerned about battery not leach onto a phones Bluetooth and have constant switching issues. Just a really crappy implementation choice."
1.0,Update broke the app.  Incompetent support.,"  Owners of short term rental properties using these locks beware!  The last app update prevents you from sending guest access invitations. I have had an open case that was supposedly escalated 3 days ago and was also supposed to get a call from a “supervisor “ - no one has called.  As a result, I have spent about 5 hours either on hold or talking with tech support to no avail.  I was also told I could not role my app back to the earlier version that did work."
2.0,Unreliable and Can You Leave you Hanging When You Need it Most,"  We wanted to love this product, as we own many home automation products that work very well. This is not one of them. There are issues across the board with the product and service. For one, auto unlock when you walk up to it has never worked for me except the first day we owned it. Despite setting the app to have extremely generous permissions (no battery save, full permissions, etc.) anytime I walk up, the door stays locked. When I open the app, it's often trying to connect and never does. I should note that our wifi network is very strong, going well beyond the distance of the lock, and my phone's bluetooth works from 20 feet away with other devices.It also loses its wifi connection frequently, requiring you to take the batteries out and re-insert them. Why is this an issue? Say you've gone away and need to let someone in remotely. Sorry, not going to happen. You're screwed.Worst, is support is a joke. There really isn't any. They just respond that they will keep working on the app in hopes of improving it. No warranty service. No real troubleshooting.Purchase this product only if you understand it is very much a beta and does not fully work properly."
1.0,If you don’t know what type of deadbolt you have. DO NOT buy this.,"  For over one year. That needs repeating. 13 months now i have been trying to get this installed. The product is an excellent one. But know that August doesn’t provide you a seamless integration nor experience and their customer service is wholly inept.I didn’t want to return the item. I have been trying for months and months and now stuck with it as i can’t return it and can’t get help to install it.This item does not work with double cylinder deadbolts.Let’s paint a picture. You buy a house, want to up the level of security and accessibility to those in the house so you opt for this vs the very one having a key. You know what your lock like from the outside but do you know what’s inside? Likely no.This has been my issue. I reach out to august and they tell me that i have a double cylinder but need a single cylinder. I tell them I’m prepared to buy that. I ask for their help, to recommend a deadbolt that is same color and shape that will fit my door and work. They reply. With a link of DOZENS of deadbolts. Which meant i have to do click each one to attempt to find one that is matte black and square.You’d think a lock company would have an expert that this can escalate to in order to make a recommendation. You would think. But no. Instead i have circular conversations with what is clear an outsourced, non U.S. support team who know nothing about the locks in the US and only have scripts to forward. It’s been one year of this.As of today i at the stage of having had to engage a locksmith co whose quote shows a charge for the visit plus a charge for the locksmith plus the lock plus an install fee.I don’t know what to do. I can’t return, I’m outside the window. I can’t get the thing install. I can’t believe august can’t do more than send me to link to their webpage which is a summary of links to other websites that lists and sells locks.Their customer service is not service.The one star is because the reviews suggest it is a good product.  What the reviews won’t tell you is what would happen if you don’t have a compatible deadbolt and need help.I’m hoping this might lead to someone at august feeling some sense of disgust that a paying customer would have such an experience and offer to help.Based on my experience with august locks i don’t expect this to happen."
1.0,"Great features, terrible app, terrible new lock version (4th gen)","  We had the original August Smart lock and it was great - auto-locked, auto-unlocked, guest codes worked and notifications worked. When it came time to replace it we went for the new (4th gen) version. It had good reviews, same features, was a bit smaller and didn't need a 'connect' bridge. However, the first one we received would rarely send notices when the door opened or closed - just enough to let us know we'd set up the notifications correctly and that it was failing to send intermittently.  The August app would show the correct lock status but the Apple Home app wouldn't. Calibration would fail or last a day. The lock would recognize that we'd come home about 1/2 the time - we'd have to open the app and unlock the rest of the time. So we returned that one and got another one. This one had similar problems and additionally would occasionally get stuck trying to lock endlessly, even though the bolt was properly deployed. This happened overnight twice and both time because notification didn't come through, it ran down the batteries and was dead in the morning. August support, troubleshooting and documentation are definitely lacking. We're returning the latest lock and switching to try something else."
4.0,Terrific customer service,"  I'm fairly handy, or like to think I am, but I could not get the lock to work. It seemed confused and though the help screens are well designed, I couldn't figure it out. I asked to speak to someone and after a fairly long wait got a young woman (I'm almost 80. I can say ""young woman."") on the line and she guided me through a number of steps, me sitting in front of the door, trying each step, sometimes two and three times. She stuck with me.  She was ever patient, even when I second-guessed her and tried things on my own. It turns out that choosing the wrong adapter (the little plastic rod that connects the lock stem) does confuse the lock so its behavior doesn't seem at all logical. She figured it out though, despite my mistakes and bull-headed insistence ""that couldn't possibly be it."" Very patient, very professional, very polite, even comforting when I began to realize that part of the problem was me ""knowing better"" than what she was telling me. Above and beyond what customer service should be. I'm a fan, and I love that my door locks itself when I leave and unlocks it when I come home. Thank you, August."
3.0,Great Smart Lock but very poor application for Android - bad connectivity and software,"  While I like my August Wi-Fi smarlock, I am very unhappy with the poor integration with the Android app.Much of the expected functionality and automation is missing without the android app working well.  This takes away from the total experience.I really hope August Smart Lock fixes this as its a great product - but falls significantly short on the Android Platform.  This is really frustrating especially since Android is the largest platform - makes no sense.Here are the issues:- it doesn't connect consistently- it says its connected, then it will disconnect without telling you, very difficult to change settings due to this.- the wi-fi connection is iffy, this limits your ability to remotely lock and unlock (which is one of the main reasons I purchased it)- there are no widgets- to use the app for locking/unlocking - you have to open the app, log in, wait for the app to connect and then press the unlock/lock button.  A simple widget to unlock and a simple widget to lock - oh my - how much better woudl THAT be?Some other issues:- the 'smart sense' doesn't work with metal door frames - as it is magnet driven.  In itself that isn't a huge deal - BUT WHY DON""T YOU TELL ME THIS UP FRONT.- Connecting to Wi-Fi - is very bad.  I had to move my mesh AP within 12' for the lock to connect.  That's pretty lame actually.  I was fortunate that I was able to relocate an AP to w/in 12' but many people may not.Outside the issues - this really is the smart lock to buy.  No need to replace your lockset or have anything on your exterior telling everyone who wants to know you are using a smartlock (the August Lock goes only on the interior - and it looks pretty good).I really like I don't have to lock the door behind me when I leave home - and would like not having to unlock the door when I arrive -if the software and connection problems are resolved (it works 75% of the time - not enough to leave my keys at home)"
1.0,"Easy installation, but buggy technology and horrible technical support","  The first unit was completely dead. Would not successfully update the firmware. I tried everything their support department gave me, which was a never ending stream of different ways to ""turn it off and turn it back on again."" I exchanged the lock for a new one. That one was able to get the firmware updated, but we could not add any additional users to the lock. The text message invitations would not go through. Again, we contacted support and we got the same type of ""turn it off/on again"" type of tier one advice. Then, the lock was completely lost to the only phone that could connect to it before and we couldn't get it reconnected. I returned it. Obviously, other people had success with this lock, but it was certainly not a good experience for us."
4.0,Great product but Wifi drains battery,"  This is my 2nd August, had an older model that required the August bridge to connect to wifi. Upgraded due to the smaller form factor and read online that the wifi connection is more reliable (the older unit worked 95% of the time, but when when you hit that 5% it was very frustrating). Battery life on this 4th gen unit with built in wifi (no bridge needed) is horrible. I got about 3 weeks of battery, and it takes rather expensive Lithium batteries now, not the regular AA like the older unit). In August's defense, their tech support was easy to reach and they shipped me a new bridge free of charge and instructed me how to bypass the built in wifi and connect through the bridge instead. Not sure if this fixes the problem, but it makes sense. If it didn't work I'll report back, but I trust this will do the trick. Highly recommended otherwise. It's one of the only (if not the only) smart locks that keeps the exterior of your lock the same and it's reliable, much more so that my older unit. At least when the batteries are full :). Fingers crossed."
4.0,Good Lock With Annoying Issues,"  I own 3 August Wifi Locks and have bought two more for my daughter & son-in-law. I'm generally very happy with the performance of the locks, but there are some annoyances that any potential buyer should be aware of.  First is battery life. The August App gives no indication of the status of the batteries, then suddenly, you start receiving e-mails and notices that your batteries are ""critically low"" or ""almost drained."" Initially, I changed the batteries when I got the first notice, but the batteries I removed tested as good as the new batteries I put in. Finally, I decided to test one lock to failure. Twenty-one days and twenty-seven e-mails later, the lock finally failed, flashing green and refusing to connect to the app. I replaced the batteries, and my tester reported ""Replace"" for the removed batteries. I have filed a support ticket to ask for a way to disable the worthless low battery warnings. I think the problem is that August put too much into the lock, depending on battery power - the motor, a Wifi radio and a Bluetooth radio. Hopefully Thread will enable better Bluetooth performance and will enable us to turn off the Wifi radio, which should increase battery life.The second issue is poor HomeKit performance. I added my first August Lock to HomeKit, but then I quickly removed it after I tired of Siri telling me she was unable to connect to the lock or could not even find my lock. I blame Apple for this, more than August, because I think Bluetooth is a very poor way for HomeKit to connect to external devices. In my experience, the only devices that work well with HomeKit have their own hub to enhance communication. Devices, like August, that try to work without a hub, suffer from poor communication which often prevents them from working with HomeKit at all. Again, I'm hopeful that Thread will improve this situation, but it might require buying the next generation August Lock to get the benefit.  The August App is excellent and offers control from my Apple Watch, so I really don't miss the HomeKit integration. I just think prospective buyers should know about this."
5.0,Really happy with it!,"  We installed this lock at our apartment. It’s awesome that you don’t have to change out the deadbolt, so it’s renter friendly. We had a little difficulty installing because our deadbolt required longer screws than what came with the lock. We had to order them through August for $5 extra. I wish they would have just included them in the box, but maybe it isn’t a common issue.The lock itself works really nicely. I love auto-unlock for when my hands are full! It’s really nice to just walk up to the door and open it instead of digging around to find my keys. I also like that we have the ability to let guests into our apartment if we aren’t there.Overall, I’m really happy with it and would recommend it to anyone. It’s very convenient on an everyday basis  and very nice to have as a backup if you ever forget your keys somewhere."
1.0,Disappointing,"  I really wanted to like this lock but I ran into several issues when trying to install on a Baldwin deadbolt.The lock uses a plastic insert to connect to the lock spindle.  The insert really should be longer because it does not engage over much of a distance.  After a couple of attempts to get it working, the insert showed signs of wear because of the short engagement distance.The outside of the plastic insert has projections like a gear to connect to the August lock.  The app shows that the lock installs with the August label projection at 12 o'clock but it clearly cannot (at least for the lock I received).My lock failed calibration.  It then said I needed to recalibrate and then got stuck recalibrating.  If I started over, the app would immediately fail calibration, provide the option to recalibrate, and then hang.I tried calling customer support.  On the first attempt, the digital assistant got stuck in a loop of asking me repeatedly if the lock was installed and ignoring my answer.  I tried calling a second time, and the system recognized I had already called and tried connecting me to a person.  Periodically, it gave me the choice to schedule a call back time but it would just put me back on hold with no indication of the hold time.  After 45 minutes - I gave up.At this point, my wife pointed out that the lock is much bulkier than it appears in the pictures.  Instead of fighting with it any further, we gave up and returned the lock."
1.0,Works when it wants to - which isn't very often,"  From the very beginning Alexa was telling me the status was locked when it wasn't, telling me she locked it when she didn't, and it was unlocked when it wasn't. That is not only a major problem but seriously unsafe. Tried to contact the company numerous times and the hold time just gets longer and longer. ""Your estimated hold time is 7 minutes... Your estimated hold time is now 23 minutes... Your estimated hold time is now 38 minutes..."" WTH? Clearly a POS device with a company that doesn't seem to be very tech savvy with anything. Thought it would be a neat addition to my smart home, hassle-free and make life easier, but the truth is it just caused brain damage. AVOID THIS JUNKER"
1.0,Waste of money,"  While the lock works well, I have lots of issues waiting for auto unlock to work.  I typically wind up using my key to open the door instead of it being open when I get to it.I requested a replacement but they said it's a software issue.  I find hard to believe as my son has two and doesn't encounter problems which was why i bought it.  I have the same phone and software version he has so i find it hard to believe it's a software issue..Also, beware as the batteries only last about 3 months and you don't want to buy locally as they are expensive.  Order from Amazon, a lot cheaper considering I'll be going through 8 a year.Thoroughly frustrated and had thought of buying a second one, but won't waste a penny on another one."
1.0,GARBAGE - just total garbage...  Oh Yeah - and ZERO customer support,"  If you are an Apple Homekit user forget about this one...  I installed the first one and got it installed with Homekit right away...  I could lock/unlock it with Home on my iPhone, but the first time I tried to use Siri to do the same she told me ""unable to complete your request - open Home""...  Then in Home the lock showed ""no response""....  I reset the lock in their app and went through the process at least 4 times - all with the same result...  Called their ""support"" line and all you get is an automated system that will send you ""helpful"" information to your phone via text, but you literally can't get through to actually speak to someone...OK - maybe I got a bad lock...  Sent it back to Amazon and they sent me the same one...EXACT same BS...  If you use Homekit - don't waste your time on this pile of garbage or the non-supporting company that sells it..."
5.0,Works great if phone settings are correct,"  I almost did not buy this because of some of the reviews that said it worked sporadically. The main feature I wanted was the auto unlock. Installation and setup was a breeze. The first time I tried the auto unlock it did not work. Finally resolved issue. If you are having problems with connection and you have an android phone,, try these steps.1. Make sure the lock is connected to a 2.4G network. Your phone can be connected to 5G if you have a dual band router.2. Make sure ""Turn on wi-fi automatically"" is turned off. It is found in settings > connections > wi-fi then press the three vertical dots in the top right hand screen.3. Make sure you do not have you phone in power saving modeThis resolved my problems. Works like a charm now."
1.0,"Terrible support, doesn't work half the time","  I had high hopes for this despite the spattering of negative reviews. Well, it fell flat on its face. The lock fails to connect to both my Galaxy S20 Ultra and my Wife's Iphone XS Max half the time. While i have my router about 5 feet from the lock, it disconnects and reconnects to my network about 50 times per day, sending me a notification every sing time. Oh what's that? You disconnected again? Ya don't say. A SUPER fun side effect of all this network exploration is that in 6 months of ownership, I've replaced the batteries 8 times! Cool! What does August have to say about this? Well, first they asked me to reset the lock. Thank god, i would have never though of that. Then they asked if my router was within 10 feet of the lock, and when I told them it was less than 5 feet away, they asked if I can move it closer. After 20+ emails back and forth, they finally agreed to send me an August connect bridge to fix the connection errors, great! Which will be available in SEPTEMBER 2022, not great! Then, after even more emails, they finally agreed to replace the lock, about a month ago, of which I have yet to receive and have no more communication. But hey, it's easy to install."
3.0,Updating firmware issue!,"  The hardest part was the installation!  I was trying to install the firmware update with the Galaxy Note 9 and I kept on getting random issues.  Sometimes the process would halt at 3% and other times it would halt at 97%.  I would follow all the recommendations such as force stopping the app, shutting down your phone and do a reset on the device by taking out the battery and still had the issue of installing the firmware update.  I called August and we went through the same process and had the same results.  They recommended try using another phone but the Note 9 is the only phone I own.  I borrowed a friends iPhone and I was finally able to update the firmware but I still had issues with calibration.  I then tried different deadbolt connection piece that comes with yourvlock and then it worked great.  I was then able to connect it to my wifi without any issue and even registered a strong signal.  I do not understand the premises of integration with alexa because you still need your phone for security purposes to unlock it.  The installation process should have been easier and kinks need to be solved and a step by step recommendations to resolve issues should be a part of the installation process.  I do not understand why I am able to use my Notr9 with my lock but not being able to install a firmware update.  Amazon is sending me a replacement and I will be able to determine if its a lock issue or a phone issue so if I am able to do the update with the new lock, I will be sending this one back otherwise I will send the replacement back....stay tune!"
2.0,Android Users Beware,"  Android users look elsewhere.As an Android user, it surprises me to see the great ratings for this lock. While the lock itself is pretty amazing, the connectivity and challenges for Android users do not allow WiFi functionality at times- only bluetooth, which vastly limits the reliability / usability of this lock. From the reviews, it must work amazingly well on Apple, but set up (location identification) and inconsistent WiFi issues create too many roadblocks to make this a worthwhile effort. August customer support acknowledges the Android problems, and says they are continuing to work on it. But after several years of issues, they still have not been able to create a reliable software product for the Android platform. How they continue selling this with no advisory of the above makes me doubt the trustworthiness of this company. The Gen 4 lock has been on the market for a year and a half, which seems easily enough time for August to overcome these Android challenges."
3.0,Mine is saying it's locked when it isn't,"  I paid a locksmith to install the device, and it works all right except for one feature, when I press the ""lock"" button, the bolt moves only partially out of the housing and fails to secure to the door frame.  I can always remedy this by pressing ""unlock"" and then ""lock"" a second time, this times to pull the bolt back for a second try and it has been working (thus far) on the second attempt.This is inconvenient in that I have to visually check the lock to be sure it is locked in fact (I can see the bolt in the small gap between door and doorjamb).  This bolt is new and parts of it are made of stainless steel, as it must endure the weather.  Using a key sometimes required a struggle, too.So it may be the bolt itself and not the August Smartlock, but I feel I need to mention this to potential customers.  I wouldn't dare risk trusting this to lock my door unless I could visually check each time, which kind of defeats the idea of this lock."
1.0,App is TERRIBLE if you have more than 1 lock,"  As others said, install is SUPER easy.But the SMART part is why I bought the lock. If you only have 1 lock, this wont matter, but if you have more than 1, the August Smart Home App is TERRIBLE.1st - Rearranging the order the locks show up in the app is a guessing game, no option to set which lock shows up first and which shows up last. Also, it DOESNT seem to do alphabetical or numerical order either, ITS RANDOM, called the August help phone # and ITS NOT DOABLE!!!!!  I named 2 locks starting w/ A and another with B, but it puts the locks in order of A-B-A.. IT MAKES NO SENSE FOR SOMETHING THIS SIMPLE TO BE THIS HARD on a $200 Lock!!!!2nd -  Auto-Unlock ONLY works on 1 lock, its a forced app 'feature'. Again, I have 3 locks in the house and my front door has a screen door lock, so 2 locks total on the front door, but I cant auto-unlock both locks.3rd - Auto-Unlock seems to be hit and miss, it works most of the time, but not all the time."
3.0,"When stars are aligned is great, we know how unlikely that is","  I’ll start by saying this, the job to be done for me is so I can lock and unlock my door without taking the key out of my pocket. The solution is not to replace the key with a smartphone, because that is even more hassle. Imagine on an iPhone, I have to do a Face ID tap on August, find the lock and then unlock. I might as well just get the key instead.Ideally the Auto Unlock is enabled when I want to. I should be able to set the Auto Unlock when I leave the house, which then would immediately lock the door. But it doesn’t work that way. I have to be a couple of blocks away to enable this feature which doesn’t apply to a majority of my day to day use case.I can live with this if the Siri integration is done correctly. Most of the time Siri would always say hmmm or it shows no response on the Home page. I tried so many things to no avail. I have an awesome signal and download speed even in my garage. I have extenders everywhere. I can also excuse this if Watch OS is integrated correctly, most the time though I can’t unlock through my watch either.It’s such a poor implementation but I don’t know if there is any other alternative out there. I’m just hoping they would fix this right away."
1.0,Doesnt work with Google Nest. Love that it works with existing deadbolt.,"  Works great. Ihad gotten all the way to work when I realized I forgot to lock the door. I locked it from the app. Loving this smart lock so far. No complaints. Easy install and set up.0712/21: I have changed my review based on poor communication and the smart lock pro+connect 4th generation does not work with the Google nest video door bell. I sent a message to August on their Facebook (Which is what they have asked other customers with issues and concerns to do.) After 24 hrs, I haven't heard back from them.This is the message I sent.  I recently purchased and installed the smart lock pro 4th generation.  I was really liking it until I was advised by Google tech support that the lock was the reason my Nest video door bell stopped working. They stated it was because of the different frequencies between the lock and the doorbell. is there a work around or update for this? if not, I will have to return it.I purchased this so my daughter wouldn't have to fumble to find her key when she starts school. If the lock does work in conjunction with my other security measures, it does me no good."
1.0,SHORT BATTERY LIFE; Poor Customer Service response,"  I liked how easy it was to install.I hate that it requires 2 expensive batteries that nearly lasted 4 months, even though the lock was never used other than initial setup and testing.I found the Customer Service to be slow and unresponsive to the issue of SHORT battery life.  They take days to respond to each inquiry.  They ask questions, and then follow up with more questions that have already been answered, rather than provide a solution.I wish I had read about the short battery life issue described in online forums before I bought this August lock.  I’ve had great results from a Qwikset smart lock, which I would highly recommend."
5.0,Get good WiFi kids and this lock is great,"  For all the folks leaving negative reviews: Step your WiFi game up.This lock has WiFi built in, unlike the previous models so if you have sketchy WiFi the lock won’t perform the same. I’m not sure if you can supplement your WiFi with an August Bridge(which I still use for my previous models) but if you can, buy one. Battery drain is also dependent on a strong WiFi connection. Sketchy WiFi equals sketchy battery life.Lock is great. Love the smaller footprint. Love that it has WiFi built in (because I have great WiFi lol).Works GREAT with the keypad. I only suggest installing the keypad closer to eye level if you go with one. Aligning the keypad level to the lock just makes life harder."
1.0,Consumes Batteries Very Quickly,  I would have given this lock a 5 star but this thing goes through batteries like crazy. I have to locks and they each use at least one battery every 30 days. The lock that gets the most use may be less that 30 days. This may not seem to be a lot but a 12 pack of batteries cost $26. So you have a $4 plus dollars a month maintenance fee per lock. Very disappointed.
